Member_number,Date,itemDescription,year,month,day,day_of_week
2337,3/4/2014,sugar,2014,4,3,3
2337,3/4/2014,rum,2014,4,3,3
2525,3/4/2014,turkey,2014,4,3,3
2525,3/4/2014,chocolate,2014,4,3,3
2732,3/4/2014,frozen fish,2014,4,3,3
2732,3/4/2014,soda,2014,4,3,3
2732,3/4/2014,vinegar,2014,4,3,3
2803,3/4/2014,shopping bags,2014,4,3,3
2803,3/4/2014,rubbing alcohol,2014,4,3,3
2868,3/4/2014,pastry,2014,4,3,3
2868,3/4/2014,oil,2014,4,3,3
2868,3/4/2014,potato products,2014,4,3,3
2921,3/4/2014,hard cheese,2014,4,3,3
2921,3/4/2014,bottled water,2014,4,3,3
2921,3/4/2014,specialty fat,2014,4,3,3
2971,3/4/2014,napkins,2014,4,3,3
2971,3/4/2014,cocoa drinks,2014,4,3,3
2971,3/4/2014,shopping bags,2014,4,3,3
3185,3/4/2014,pork,2014,4,3,3
3185,3/4/2014,specialty bar,2014,4,3,3
3185,3/4/2014,long life bakery product,2014,4,3,3
3203,3/4/2014,soda,2014,4,3,3
3203,3/4/2014,onions,2014,4,3,3
3203,3/4/2014,other vegetables,2014,4,3,3
3589,3/4/2014,other vegetables,2014,4,3,3
3589,3/4/2014,margarine,2014,4,3,3
3661,3/4/2014,pastry,2014,4,3,3
3661,3/4/2014,syrup,2014,4,3,3
3784,3/4/2014,soda,2014,4,3,3
3784,3/4/2014,chocolate,2014,4,3,3
4130,3/4/2014,soda,2014,4,3,3
4130,3/4/2014,soft cheese,2014,4,3,3
4236,3/4/2014,chicken,2014,4,3,3
4236,3/4/2014,curd,2014,4,3,3
4752,3/4/2014,meat,2014,4,3,3
4752,3/4/2014,whipped/sour cream,2014,4,3,3
4956,3/4/2014,red/blush wine,2014,4,3,3
4956,3/4/2014,whole milk,2014,4,3,3
4956,3/4/2014,margarine,2014,4,3,3
4968,3/4/2014,beef,2014,4,3,3
4968,3/4/2014,beef,2014,4,3,3
4968,3/4/2014,margarine,2014,4,3,3
1424,4/4/2014,berries,2014,4,4,4
1424,4/4/2014,other vegetables,2014,4,4,4
1507,4/4/2014,hamburger meat,2014,4,4,4
1507,4/4/2014,baking powder,2014,4,4,4
1507,4/4/2014,dessert,2014,4,4,4
1724,4/4/2014,chicken,2014,4,4,4
1724,4/4/2014,salty snack,2014,4,4,4
1724,4/4/2014,coffee,2014,4,4,4
2299,4/4/2014,chicken,2014,4,4,4
2299,4/4/2014,domestic eggs,2014,4,4,4
2683,4/4/2014,beverages,2014,4,4,4
2683,4/4/2014,candles,2014,4,4,4
2772,4/4/2014,pet care,2014,4,4,4
2772,4/4/2014,shopping bags,2014,4,4,4
3042,4/4/2014,curd,2014,4,4,4
3042,4/4/2014,other vegetables,2014,4,4,4
3069,4/4/2014,canned beer,2014,4,4,4
3069,4/4/2014,dishes,2014,4,4,4
3203,4/4/2014,pastry,2014,4,4,4
3203,4/4/2014,berries,2014,4,4,4
3499,4/4/2014,other vegetables,2014,4,4,4
3499,4/4/2014,kitchen towels,2014,4,4,4
3536,4/4/2014,whole milk,2014,4,4,4
3536,4/4/2014,oil,2014,4,4,4
3536,4/4/2014,soups,2014,4,4,4
3715,4/4/2014,whole milk,2014,4,4,4
3715,4/4/2014,whole milk,2014,4,4,4
3715,4/4/2014,bottled water,2014,4,4,4
3812,4/4/2014,cereals,2014,4,4,4
3812,4/4/2014,newspapers,2014,4,4,4
3872,4/4/2014,yogurt,2014,4,4,4
3872,4/4/2014,condensed milk,2014,4,4,4
3872,4/4/2014,yogurt,2014,4,4,4
3905,4/4/2014,domestic eggs,2014,4,4,4
3905,4/4/2014,whole milk,2014,4,4,4
3905,4/4/2014,bottled beer,2014,4,4,4
4047,4/4/2014,yogurt,2014,4,4,4
4047,4/4/2014,shopping bags,2014,4,4,4
4169,4/4/2014,rolls/buns,2014,4,4,4
4169,4/4/2014,specialty chocolate,2014,4,4,4
4169,4/4/2014,napkins,2014,4,4,4
4206,4/4/2014,rolls/buns,2014,4,4,4
4206,4/4/2014,root vegetables,2014,4,4,4
4283,4/4/2014,candy,2014,4,4,4
4283,4/4/2014,frozen meals,2014,4,4,4
4402,4/4/2014,cream cheese ,2014,4,4,4
4402,4/4/2014,coffee,2014,4,4,4
4570,4/4/2014,canned beer,2014,4,4,4
4570,4/4/2014,soda,2014,4,4,4
4570,4/4/2014,other vegetables,2014,4,4,4
4570,4/4/2014,canned vegetables,2014,4,4,4
4830,4/4/2014,bottled beer,2014,4,4,4
4830,4/4/2014,oil,2014,4,4,4
4868,4/4/2014,pot plants,2014,4,4,4
4868,4/4/2014,butter milk,2014,4,4,4
4868,4/4/2014,margarine,2014,4,4,4
1258,5/4/2014,yogurt,2014,4,5,5
1258,5/4/2014,coffee,2014,4,5,5
1282,5/4/2014,other vegetables,2014,4,5,5
1282,5/4/2014,shopping bags,2014,4,5,5
1354,5/4/2014,bottled beer,2014,4,5,5
1354,5/4/2014,hard cheese,2014,4,5,5
1372,5/4/2014,hamburger meat,2014,4,5,5
1372,5/4/2014,cream cheese ,2014,4,5,5
1548,5/4/2014,other vegetables,2014,4,5,5
1548,5/4/2014,bottled beer,2014,4,5,5
1692,5/4/2014,other vegetables,2014,4,5,5
1692,5/4/2014,sugar,2014,4,5,5
1692,5/4/2014,oil,2014,4,5,5
2161,5/4/2014,soda,2014,4,5,5
2161,5/4/2014,shopping bags,2014,4,5,5
2166,5/4/2014,tropical fruit,2014,4,5,5
2166,5/4/2014,red/blush wine,2014,4,5,5
2287,5/4/2014,flour,2014,4,5,5
2287,5/4/2014,UHT-milk,2014,4,5,5
2888,5/4/2014,pastry,2014,4,5,5
2888,5/4/2014,other vegetables,2014,4,5,5
3268,5/4/2014,root vegetables,2014,4,5,5
3268,5/4/2014,shopping bags,2014,4,5,5
3385,5/4/2014,UHT-milk,2014,4,5,5
3385,5/4/2014,pet care,2014,4,5,5
3523,5/4/2014,brown bread,2014,4,5,5
3523,5/4/2014,domestic eggs,2014,4,5,5
3918,5/4/2014,salty snack,2014,4,5,5
3918,5/4/2014,waffles,2014,4,5,5
3918,5/4/2014,specialty cheese,2014,4,5,5
3972,5/4/2014,rice,2014,4,5,5
3972,5/4/2014,chewing gum,2014,4,5,5
3972,5/4/2014,rolls/buns,2014,4,5,5
4187,5/4/2014,whipped/sour cream,2014,4,5,5
4187,5/4/2014,soda,2014,4,5,5
4187,5/4/2014,white bread,2014,4,5,5
4187,5/4/2014,snack products,2014,4,5,5
4221,5/4/2014,dish cleaner,2014,4,5,5
4221,5/4/2014,shopping bags,2014,4,5,5
4668,5/4/2014,chicken,2014,4,5,5
4668,5/4/2014,waffles,2014,4,5,5
4786,5/4/2014,pastry,2014,4,5,5
4786,5/4/2014,frozen fish,2014,4,5,5
4900,5/4/2014,chicken,2014,4,5,5
4900,5/4/2014,pickled vegetables,2014,4,5,5
1136,6/4/2014,rolls/buns,2014,4,6,6
1136,6/4/2014,fruit/vegetable juice,2014,4,6,6
1379,6/4/2014,whole milk,2014,4,6,6
1379,6/4/2014,margarine,2014,4,6,6
1755,6/4/2014,waffles,2014,4,6,6
1755,6/4/2014,spread cheese,2014,4,6,6
2395,6/4/2014,tropical fruit,2014,4,6,6
2395,6/4/2014,margarine,2014,4,6,6
2414,6/4/2014,chicken,2014,4,6,6
2414,6/4/2014,cling film/bags,2014,4,6,6
2546,6/4/2014,fish,2014,4,6,6
2546,6/4/2014,candy,2014,4,6,6
2546,6/4/2014,rolls/buns,2014,4,6,6
2609,6/4/2014,beverages,2014,4,6,6
2609,6/4/2014,sliced cheese,2014,4,6,6
2609,6/4/2014,semi-finished bread,2014,4,6,6
2612,6/4/2014,citrus fruit,2014,4,6,6
2612,6/4/2014,pastry,2014,4,6,6
2671,6/4/2014,whole milk,2014,4,6,6
2671,6/4/2014,salty snack,2014,4,6,6
2751,6/4/2014,frozen meals,2014,4,6,6
2751,6/4/2014,dental care,2014,4,6,6
2754,6/4/2014,whole milk,2014,4,6,6
2754,6/4/2014,ice cream,2014,4,6,6
2754,6/4/2014,detergent,2014,4,6,6
2754,6/4/2014,rolls/buns,2014,4,6,6
3329,6/4/2014,cream cheese ,2014,4,6,6
3329,6/4/2014,pastry,2014,4,6,6
3511,6/4/2014,whole milk,2014,4,6,6
3511,6/4/2014,bottled beer,2014,4,6,6
3783,6/4/2014,red/blush wine,2014,4,6,6
3783,6/4/2014,bottled water,2014,4,6,6
3881,6/4/2014,beverages,2014,4,6,6
3881,6/4/2014,waffles,2014,4,6,6
3881,6/4/2014,specialty chocolate,2014,4,6,6
4257,6/4/2014,other vegetables,2014,4,6,6
4257,6/4/2014,soft cheese,2014,4,6,6
4391,6/4/2014,butter,2014,4,6,6
4391,6/4/2014,citrus fruit,2014,4,6,6
4502,6/4/2014,pip fruit,2014,4,6,6
4502,6/4/2014,sugar,2014,4,6,6
4502,6/4/2014,frozen vegetables,2014,4,6,6
4693,6/4/2014,bottled beer,2014,4,6,6
4693,6/4/2014,pastry,2014,4,6,6
4888,6/4/2014,onions,2014,4,6,6
4888,6/4/2014,sauces,2014,4,6,6
1188,7/4/2014,butter milk,2014,4,7,0
1188,7/4/2014,cleaner,2014,4,7,0
1188,7/4/2014,bottled water,2014,4,7,0
1189,7/4/2014,bottled beer,2014,4,7,0
1189,7/4/2014,sliced cheese,2014,4,7,0
1798,7/4/2014,yogurt,2014,4,7,0
1798,7/4/2014,other vegetables,2014,4,7,0
2000,7/4/2014,dish cleaner,2014,4,7,0
2000,7/4/2014,bottled beer,2014,4,7,0
2000,7/4/2014,fruit/vegetable juice,2014,4,7,0
2294,7/4/2014,pip fruit,2014,4,7,0
2294,7/4/2014,chewing gum,2014,4,7,0
3041,7/4/2014,chocolate marshmallow,2014,4,7,0
3041,7/4/2014,whipped/sour cream,2014,4,7,0
3484,7/4/2014,newspapers,2014,4,7,0
3484,7/4/2014,frozen meals,2014,4,7,0
3712,7/4/2014,citrus fruit,2014,4,7,0
3712,7/4/2014,rolls/buns,2014,4,7,0
4061,7/4/2014,dish cleaner,2014,4,7,0
4061,7/4/2014,frozen potato products,2014,4,7,0
4886,7/4/2014,cream cheese ,2014,4,7,0
4886,7/4/2014,pip fruit,2014,4,7,0
4886,7/4/2014,cat food,2014,4,7,0
4886,7/4/2014,shopping bags,2014,4,7,0
1171,8/4/2014,other vegetables,2014,4,8,1
1171,8/4/2014,soda,2014,4,8,1
1176,8/4/2014,hard cheese,2014,4,8,1
1176,8/4/2014,sugar,2014,4,8,1
1176,8/4/2014,bottled water,2014,4,8,1
1491,8/4/2014,hamburger meat,2014,4,8,1
1491,8/4/2014,soft cheese,2014,4,8,1
1491,8/4/2014,pickled vegetables,2014,4,8,1
2012,8/4/2014,bottled water,2014,4,8,1
2012,8/4/2014,butter milk,2014,4,8,1
2015,8/4/2014,tropical fruit,2014,4,8,1
2015,8/4/2014,soda,2014,4,8,1
2299,8/4/2014,yogurt,2014,4,8,1
2299,8/4/2014,shopping bags,2014,4,8,1
2299,8/4/2014,cake bar,2014,4,8,1
2299,8/4/2014,yogurt,2014,4,8,1
2519,8/4/2014,photo/film,2014,4,8,1
2519,8/4/2014,bottled water,2014,4,8,1
2695,8/4/2014,frozen meals,2014,4,8,1
2695,8/4/2014,UHT-milk,2014,4,8,1
2832,8/4/2014,curd,2014,4,8,1
2832,8/4/2014,newspapers,2014,4,8,1
2872,8/4/2014,whole milk,2014,4,8,1
2872,8/4/2014,domestic eggs,2014,4,8,1
3082,8/4/2014,frankfurter,2014,4,8,1
3082,8/4/2014,brown bread,2014,4,8,1
3237,8/4/2014,other vegetables,2014,4,8,1
3237,8/4/2014,yogurt,2014,4,8,1
3670,8/4/2014,butter milk,2014,4,8,1
3670,8/4/2014,rolls/buns,2014,4,8,1
3846,8/4/2014,shopping bags,2014,4,8,1
3846,8/4/2014,flower (seeds),2014,4,8,1
3846,8/4/2014,curd cheese,2014,4,8,1
3846,8/4/2014,decalcifier,2014,4,8,1
4013,8/4/2014,canned beer,2014,4,8,1
4013,8/4/2014,yogurt,2014,4,8,1
4069,8/4/2014,baking powder,2014,4,8,1
4069,8/4/2014,brown bread,2014,4,8,1
4133,8/4/2014,white wine,2014,4,8,1
4133,8/4/2014,whole milk,2014,4,8,1
4220,8/4/2014,sliced cheese,2014,4,8,1
4220,8/4/2014,chocolate,2014,4,8,1
4297,8/4/2014,margarine,2014,4,8,1
4297,8/4/2014,cat food,2014,4,8,1
4316,8/4/2014,whole milk,2014,4,8,1
4316,8/4/2014,bottled water,2014,4,8,1
4426,8/4/2014,oil,2014,4,8,1
4426,8/4/2014,cake bar,2014,4,8,1
4972,8/4/2014,sausage,2014,4,8,1
4972,8/4/2014,hard cheese,2014,4,8,1
1014,9/4/2014,hamburger meat,2014,4,9,2
1014,9/4/2014,butter milk,2014,4,9,2
1114,9/4/2014,root vegetables,2014,4,9,2
1114,9/4/2014,shopping bags,2014,4,9,2
1171,9/4/2014,brown bread,2014,4,9,2
1171,9/4/2014,pasta,2014,4,9,2
1176,9/4/2014,soda,2014,4,9,2
1176,9/4/2014,whole milk,2014,4,9,2
1300,9/4/2014,chicken,2014,4,9,2
1300,9/4/2014,yogurt,2014,4,9,2
1390,9/4/2014,butter,2014,4,9,2
1390,9/4/2014,frozen meals,2014,4,9,2
1737,9/4/2014,yogurt,2014,4,9,2
1737,9/4/2014,flour,2014,4,9,2
1751,9/4/2014,whipped/sour cream,2014,4,9,2
1751,9/4/2014,herbs,2014,4,9,2
1751,9/4/2014,flour,2014,4,9,2
1751,9/4/2014,oil,2014,4,9,2
2025,9/4/2014,cat food,2014,4,9,2
2025,9/4/2014,whole milk,2014,4,9,2
2185,9/4/2014,other vegetables,2014,4,9,2
2185,9/4/2014,cream cheese ,2014,4,9,2
2652,9/4/2014,ham,2014,4,9,2
2652,9/4/2014,waffles,2014,4,9,2
2652,9/4/2014,seasonal products,2014,4,9,2
2681,9/4/2014,pork,2014,4,9,2
2681,9/4/2014,cream cheese ,2014,4,9,2
2826,9/4/2014,frankfurter,2014,4,9,2
2826,9/4/2014,other vegetables,2014,4,9,2
2870,9/4/2014,pork,2014,4,9,2
2870,9/4/2014,yogurt,2014,4,9,2
3004,9/4/2014,domestic eggs,2014,4,9,2
3004,9/4/2014,soda,2014,4,9,2
3099,9/4/2014,waffles,2014,4,9,2
3099,9/4/2014,sugar,2014,4,9,2
3453,9/4/2014,UHT-milk,2014,4,9,2
3453,9/4/2014,soda,2014,4,9,2
3527,9/4/2014,shopping bags,2014,4,9,2
3527,9/4/2014,dessert,2014,4,9,2
3527,9/4/2014,processed cheese,2014,4,9,2
3657,9/4/2014,meat,2014,4,9,2
3657,9/4/2014,curd,2014,4,9,2
3822,9/4/2014,frozen vegetables,2014,4,9,2
3822,9/4/2014,canned beer,2014,4,9,2
4087,9/4/2014,pork,2014,4,9,2
4087,9/4/2014,other vegetables,2014,4,9,2
4104,9/4/2014,other vegetables,2014,4,9,2
4104,9/4/2014,bottled water,2014,4,9,2
4277,9/4/2014,brown bread,2014,4,9,2
4277,9/4/2014,hygiene articles,2014,4,9,2
4277,9/4/2014,rolls/buns,2014,4,9,2
4290,9/4/2014,ice cream,2014,4,9,2
4290,9/4/2014,soda,2014,4,9,2
4432,9/4/2014,tropical fruit,2014,4,9,2
4432,9/4/2014,salty snack,2014,4,9,2
4561,9/4/2014,tropical fruit,2014,4,9,2
4561,9/4/2014,grapes,2014,4,9,2
4667,9/4/2014,rolls/buns,2014,4,9,2
4667,9/4/2014,fruit/vegetable juice,2014,4,9,2
4715,9/4/2014,specialty fat,2014,4,9,2
4715,9/4/2014,pet care,2014,4,9,2
4952,9/4/2014,whipped/sour cream,2014,4,9,2
4952,9/4/2014,yogurt,2014,4,9,2
1157,10/4/2014,tropical fruit,2014,4,10,3
1157,10/4/2014,UHT-milk,2014,4,10,3
1157,10/4/2014,napkins,2014,4,10,3
1157,10/4/2014,whole milk,2014,4,10,3
1235,10/4/2014,condensed milk,2014,4,10,3
1235,10/4/2014,other vegetables,2014,4,10,3
1247,10/4/2014,frozen vegetables,2014,4,10,3
1247,10/4/2014,other vegetables,2014,4,10,3
1260,10/4/2014,pip fruit,2014,4,10,3
1260,10/4/2014,shopping bags,2014,4,10,3
2511,10/4/2014,soda,2014,4,10,3
2511,10/4/2014,artif. sweetener,2014,4,10,3
2511,10/4/2014,cocoa drinks,2014,4,10,3
2511,10/4/2014,bottled water,2014,4,10,3
2589,10/4/2014,grapes,2014,4,10,3
2589,10/4/2014,shopping bags,2014,4,10,3
2589,10/4/2014,artif. sweetener,2014,4,10,3
2692,10/4/2014,butter,2014,4,10,3
2692,10/4/2014,sugar,2014,4,10,3
2750,10/4/2014,domestic eggs,2014,4,10,3
2750,10/4/2014,rolls/buns,2014,4,10,3
2781,10/4/2014,newspapers,2014,4,10,3
2781,10/4/2014,whole milk,2014,4,10,3
2836,10/4/2014,whole milk,2014,4,10,3
2836,10/4/2014,shopping bags,2014,4,10,3
3158,10/4/2014,citrus fruit,2014,4,10,3
3158,10/4/2014,bottled water,2014,4,10,3
3217,10/4/2014,pork,2014,4,10,3
3217,10/4/2014,whole milk,2014,4,10,3
3246,10/4/2014,yogurt,2014,4,10,3
3246,10/4/2014,yogurt,2014,4,10,3
3556,10/4/2014,curd,2014,4,10,3
3556,10/4/2014,brown bread,2014,4,10,3
3697,10/4/2014,whole milk,2014,4,10,3
3697,10/4/2014,brown bread,2014,4,10,3
4522,10/4/2014,canned beer,2014,4,10,3
4522,10/4/2014,other vegetables,2014,4,10,3
4613,10/4/2014,long life bakery product,2014,4,10,3
4613,10/4/2014,butter,2014,4,10,3
4613,10/4/2014,rolls/buns,2014,4,10,3
4613,10/4/2014,newspapers,2014,4,10,3
4925,10/4/2014,rolls/buns,2014,4,10,3
4925,10/4/2014,shopping bags,2014,4,10,3
4962,10/4/2014,condensed milk,2014,4,10,3
4962,10/4/2014,chocolate,2014,4,10,3
1489,11/4/2014,sausage,2014,4,11,4
1489,11/4/2014,spread cheese,2014,4,11,4
1655,11/4/2014,pip fruit,2014,4,11,4
1655,11/4/2014,white wine,2014,4,11,4
1655,11/4/2014,chocolate,2014,4,11,4
1995,11/4/2014,other vegetables,2014,4,11,4
1995,11/4/2014,fruit/vegetable juice,2014,4,11,4
1995,11/4/2014,white bread,2014,4,11,4
2079,11/4/2014,tropical fruit,2014,4,11,4
2079,11/4/2014,soda,2014,4,11,4
2878,11/4/2014,whipped/sour cream,2014,4,11,4
2878,11/4/2014,pastry,2014,4,11,4
2915,11/4/2014,citrus fruit,2014,4,11,4
2915,11/4/2014,flour,2014,4,11,4
2928,11/4/2014,beef,2014,4,11,4
2928,11/4/2014,brown bread,2014,4,11,4
2928,11/4/2014,frozen fish,2014,4,11,4
3596,11/4/2014,rolls/buns,2014,4,11,4
3596,11/4/2014,coffee,2014,4,11,4
3603,11/4/2014,whole milk,2014,4,11,4
3603,11/4/2014,brown bread,2014,4,11,4
3897,11/4/2014,brown bread,2014,4,11,4
3897,11/4/2014,coffee,2014,4,11,4
3897,11/4/2014,canned beer,2014,4,11,4
3952,11/4/2014,beef,2014,4,11,4
3952,11/4/2014,soda,2014,4,11,4
4132,11/4/2014,whole milk,2014,4,11,4
4132,11/4/2014,frozen fish,2014,4,11,4
4348,11/4/2014,rolls/buns,2014,4,11,4
4348,11/4/2014,whipped/sour cream,2014,4,11,4
4437,11/4/2014,beef,2014,4,11,4
4437,11/4/2014,specialty chocolate,2014,4,11,4
4553,11/4/2014,other vegetables,2014,4,11,4
4553,11/4/2014,pot plants,2014,4,11,4
4553,11/4/2014,yogurt,2014,4,11,4
4553,11/4/2014,salty snack,2014,4,11,4
4556,11/4/2014,ham,2014,4,11,4
4556,11/4/2014,other vegetables,2014,4,11,4
1134,12/4/2014,other vegetables,2014,4,12,5
1134,12/4/2014,oil,2014,4,12,5
1327,12/4/2014,pip fruit,2014,4,12,5
1327,12/4/2014,sugar,2014,4,12,5
1815,12/4/2014,semi-finished bread,2014,4,12,5
1815,12/4/2014,liquor,2014,4,12,5
1815,12/4/2014,pastry,2014,4,12,5
2102,12/4/2014,root vegetables,2014,4,12,5
2102,12/4/2014,pet care,2014,4,12,5
2133,12/4/2014,sausage,2014,4,12,5
2133,12/4/2014,curd,2014,4,12,5
2274,12/4/2014,chicken,2014,4,12,5
2274,12/4/2014,curd,2014,4,12,5
2880,12/4/2014,tropical fruit,2014,4,12,5
2880,12/4/2014,soda,2014,4,12,5
3154,12/4/2014,bottled water,2014,4,12,5
3154,12/4/2014,other vegetables,2014,4,12,5
3275,12/4/2014,yogurt,2014,4,12,5
3275,12/4/2014,frozen potato products,2014,4,12,5
3459,12/4/2014,white bread,2014,4,12,5
3459,12/4/2014,processed cheese,2014,4,12,5
4432,12/4/2014,sausage,2014,4,12,5
4432,12/4/2014,candy,2014,4,12,5
4510,12/4/2014,other vegetables,2014,4,12,5
4510,12/4/2014,butter,2014,4,12,5
4645,12/4/2014,white bread,2014,4,12,5
4645,12/4/2014,soda,2014,4,12,5
4739,12/4/2014,onions,2014,4,12,5
4739,12/4/2014,soda,2014,4,12,5
4837,12/4/2014,pork,2014,4,12,5
4837,12/4/2014,bottled water,2014,4,12,5
4837,12/4/2014,bottled water,2014,4,12,5
4846,12/4/2014,pot plants,2014,4,12,5
4846,12/4/2014,bottled water,2014,4,12,5
1102,13/04/2014,candy,2014,4,13,6
1102,13/04/2014,white wine,2014,4,13,6
1204,13/04/2014,soda,2014,4,13,6
1204,13/04/2014,beverages,2014,4,13,6
1280,13/04/2014,butter milk,2014,4,13,6
1280,13/04/2014,spices,2014,4,13,6
1310,13/04/2014,hard cheese,2014,4,13,6
1310,13/04/2014,salty snack,2014,4,13,6
1445,13/04/2014,frankfurter,2014,4,13,6
1445,13/04/2014,bottled water,2014,4,13,6
1752,13/04/2014,pip fruit,2014,4,13,6
1752,13/04/2014,butter,2014,4,13,6
1836,13/04/2014,whole milk,2014,4,13,6
1836,13/04/2014,sugar,2014,4,13,6
1949,13/04/2014,cat food,2014,4,13,6
1949,13/04/2014,candy,2014,4,13,6
2018,13/04/2014,frozen potato products,2014,4,13,6
2018,13/04/2014,bottled beer,2014,4,13,6
2037,13/04/2014,beef,2014,4,13,6
2037,13/04/2014,domestic eggs,2014,4,13,6
2070,13/04/2014,skin care,2014,4,13,6
2070,13/04/2014,oil,2014,4,13,6
2139,13/04/2014,margarine,2014,4,13,6
2139,13/04/2014,soda,2014,4,13,6
2234,13/04/2014,newspapers,2014,4,13,6
2234,13/04/2014,pastry,2014,4,13,6
2252,13/04/2014,cream cheese ,2014,4,13,6
2252,13/04/2014,canned beer,2014,4,13,6
2252,13/04/2014,chewing gum,2014,4,13,6
2308,13/04/2014,yogurt,2014,4,13,6
2308,13/04/2014,yogurt,2014,4,13,6
2545,13/04/2014,herbs,2014,4,13,6
2545,13/04/2014,whole milk,2014,4,13,6
2593,13/04/2014,newspapers,2014,4,13,6
2593,13/04/2014,shopping bags,2014,4,13,6
2969,13/04/2014,frankfurter,2014,4,13,6
2969,13/04/2014,processed cheese,2014,4,13,6
3038,13/04/2014,whole milk,2014,4,13,6
3038,13/04/2014,other vegetables,2014,4,13,6
3038,13/04/2014,soda,2014,4,13,6
3038,13/04/2014,long life bakery product,2014,4,13,6
3079,13/04/2014,mustard,2014,4,13,6
3079,13/04/2014,soda,2014,4,13,6
3190,13/04/2014,pastry,2014,4,13,6
3190,13/04/2014,curd,2014,4,13,6
3190,13/04/2014,bottled beer,2014,4,13,6
3515,13/04/2014,sliced cheese,2014,4,13,6
3515,13/04/2014,cling film/bags,2014,4,13,6
3614,13/04/2014,other vegetables,2014,4,13,6
3614,13/04/2014,specialty bar,2014,4,13,6
3659,13/04/2014,citrus fruit,2014,4,13,6
3659,13/04/2014,shopping bags,2014,4,13,6
4285,13/04/2014,root vegetables,2014,4,13,6
4285,13/04/2014,domestic eggs,2014,4,13,6
4309,13/04/2014,waffles,2014,4,13,6
4309,13/04/2014,white bread,2014,4,13,6
4364,13/04/2014,cream cheese ,2014,4,13,6
4364,13/04/2014,frozen vegetables,2014,4,13,6
4364,13/04/2014,sugar,2014,4,13,6
4364,13/04/2014,coffee,2014,4,13,6
4471,13/04/2014,pet care,2014,4,13,6
4471,13/04/2014,mustard,2014,4,13,6
4533,13/04/2014,curd,2014,4,13,6
4533,13/04/2014,cereals,2014,4,13,6
4566,13/04/2014,white bread,2014,4,13,6
4566,13/04/2014,hard cheese,2014,4,13,6
4669,13/04/2014,tropical fruit,2014,4,13,6
4669,13/04/2014,pastry,2014,4,13,6
4741,13/04/2014,ice cream,2014,4,13,6
4741,13/04/2014,butter,2014,4,13,6
4927,13/04/2014,root vegetables,2014,4,13,6
4927,13/04/2014,soda,2014,4,13,6
4941,13/04/2014,liquor,2014,4,13,6
4941,13/04/2014,newspapers,2014,4,13,6
1234,14/04/2014,yogurt,2014,4,14,0
1234,14/04/2014,shopping bags,2014,4,14,0
1234,14/04/2014,coffee,2014,4,14,0
1269,14/04/2014,rolls/buns,2014,4,14,0
1269,14/04/2014,seasonal products,2014,4,14,0
1794,14/04/2014,citrus fruit,2014,4,14,0
1794,14/04/2014,yogurt,2014,4,14,0
1794,14/04/2014,soda,2014,4,14,0
1929,14/04/2014,rolls/buns,2014,4,14,0
1929,14/04/2014,yogurt,2014,4,14,0
2178,14/04/2014,chicken,2014,4,14,0
2178,14/04/2014,root vegetables,2014,4,14,0
2293,14/04/2014,sausage,2014,4,14,0
2293,14/04/2014,specialty fat,2014,4,14,0
2403,14/04/2014,rolls/buns,2014,4,14,0
2403,14/04/2014,yogurt,2014,4,14,0
2403,14/04/2014,hard cheese,2014,4,14,0
2447,14/04/2014,whole milk,2014,4,14,0
2447,14/04/2014,other vegetables,2014,4,14,0
2843,14/04/2014,rolls/buns,2014,4,14,0
2843,14/04/2014,canned vegetables,2014,4,14,0
2901,14/04/2014,beverages,2014,4,14,0
2901,14/04/2014,tropical fruit,2014,4,14,0
3081,14/04/2014,tropical fruit,2014,4,14,0
3081,14/04/2014,soda,2014,4,14,0
3086,14/04/2014,rolls/buns,2014,4,14,0
3086,14/04/2014,yogurt,2014,4,14,0
3153,14/04/2014,pork,2014,4,14,0
3153,14/04/2014,frozen vegetables,2014,4,14,0
3915,14/04/2014,pastry,2014,4,14,0
3915,14/04/2014,semi-finished bread,2014,4,14,0
4338,14/04/2014,tropical fruit,2014,4,14,0
4338,14/04/2014,pudding powder,2014,4,14,0
4539,14/04/2014,frankfurter,2014,4,14,0
4539,14/04/2014,other vegetables,2014,4,14,0
4539,14/04/2014,fruit/vegetable juice,2014,4,14,0
4826,14/04/2014,hamburger meat,2014,4,14,0
4826,14/04/2014,bottled water,2014,4,14,0
4849,14/04/2014,shopping bags,2014,4,14,0
4849,14/04/2014,root vegetables,2014,4,14,0
4849,14/04/2014,sliced cheese,2014,4,14,0
1018,15/04/2014,beverages,2014,4,15,1
1018,15/04/2014,domestic eggs,2014,4,15,1
1169,15/04/2014,napkins,2014,4,15,1
1169,15/04/2014,napkins,2014,4,15,1
1411,15/04/2014,beverages,2014,4,15,1
1411,15/04/2014,shopping bags,2014,4,15,1
1457,15/04/2014,long life bakery product,2014,4,15,1
1457,15/04/2014,hard cheese,2014,4,15,1
1527,15/04/2014,spices,2014,4,15,1
1527,15/04/2014,soda,2014,4,15,1
1594,15/04/2014,sugar,2014,4,15,1
1594,15/04/2014,bottled water,2014,4,15,1
1766,15/04/2014,dessert,2014,4,15,1
1766,15/04/2014,canned beer,2014,4,15,1
1766,15/04/2014,specialty chocolate,2014,4,15,1
2298,15/04/2014,soda,2014,4,15,1
2298,15/04/2014,margarine,2014,4,15,1
